yyyy  mm  dd  HH MIN   SEC          u          v          w          T
2008   5   9   5   0 38.50    3.12682   -0.38757   -0.28077  288.56692
2008   5   9   5   0 38.60    3.21787   -0.41243   -0.37427  288.53191
2008   5   9   5   0 38.70    3.22253   -0.49469   -0.33987  288.53690
2008   5   9   5   0 38.80    3.01012   -0.40523   -0.28751  288.52989
2008   5   9   5   0 38.90    3.03613   -0.47115   -0.48102  288.53489
2008   5   9   5   0 39.00    2.93783   -0.44883   -0.29083  288.53188
2008   5   9   5   0 39.10    2.90616   -0.27989   -0.24086  288.53487
2008   5   9   5   0 39.20    2.91391   -0.34281   -0.21161  288.51686
2008   5   9   5   0 39.30    2.94816   -0.51795   -0.13196  288.53185
2008   5   9   5   0 39.40    2.87832   -0.46705   -0.11696  288.49985
2008   5   9   5   0 39.50    3.09147   -0.47665   -0.04335  288.46684
2008   5   9   5   0 39.60    3.10754   -0.25151    0.20559  288.46283
2008   5   9   5   0 39.70    2.98893    0.05263   -0.11975  288.26782
2008   5   9   5   0 39.80    2.88908    0.11207   -0.33677  288.29181
2008   5   9   5   0 39.90    2.83743   -0.16437   -0.04134  288.26580
2008   5   9   5   0 40.00    2.48053   -0.39693   -0.09664  288.44580
2008   5   9   5   0 40.10    2.59860   -0.21160    0.05948  288.46479
2008   5   9   5   0 40.20    2.66118   -0.13891    0.12068  288.47978
2008   5   9   5   0 40.30    2.67701   -0.15609    0.06932  288.46477
2008   5   9   5   0 40.40    2.87160    0.11796    0.22651  288.37376
2008   5   9   5   0 40.50    3.41154    0.21312    0.39367  288.19376
2008   5   9   5   0 40.60    3.16098   -0.79878    0.00675  288.23075
2008   5   9   5   0 40.70    2.97597   -0.93117   -0.33728  288.24374
2008   5   9   5   0 40.80    2.57391   -1.46137    0.01928  288.29173
2008   5   9   5   0 40.90    2.51889   -0.97364    0.19974  288.28972
2008   5   9   5   0 41.00    2.73202   -0.75646    0.17960  288.24772
2008   5   9   5   0 41.10    2.54195   -0.26771   -0.01940  288.13971
2008   5   9   5   0 41.20    2.45556    0.13016   -0.26505  288.22870
2008   5   9   5   0 41.30    1.88528   -0.43402    0.10482  288.22669
2008   5   9   5   0 41.40    1.92244   -0.31325   -0.33263  288.21168
2008   5   9   5   0 41.50    2.19518   -0.30800   -0.13556  288.23068
2008   5   9   5   0 41.60    2.18002    0.10106   -0.48851  288.21167
2008   5   9   5   0 41.70    2.25075   -0.39617    0.18203  288.17866
2008   5   9   5   0 41.80    2.12582   -0.36181    0.11381  288.17865
2008   5   9   5   0 41.90    2.16841   -0.30455    0.11212  288.19864
2008   5   9   5   0 42.00    2.00595   -0.02057    0.32389  288.22864
2008   5   9   5   0 42.10    2.08410   -0.04634    0.19457  288.22663
2008   5   9   5   0 42.20    2.19146   -0.24516    0.20647  288.19562
2008   5   9   5   0 42.30    2.17964   -0.19814    0.64233  288.23061
2008   5   9   5   0 42.40    2.16983    0.43833    0.83206  288.24360
2008   5   9   5   0 42.50    2.35082    0.38454    0.60335  288.24560
2008   5   9   5   0 42.60    2.25186    0.05712    0.37387  288.22659
2008   5   9   5   0 42.70    2.29107   -0.02616    0.64099  288.24558
2008   5   9   5   0 42.80    2.43475    0.07279    0.32385  288.19557
2008   5   9   5   0 42.90    2.62393    0.14721    0.31115  288.17856
2008   5   9   5   0 43.00    2.61680    0.10098   -0.03745  288.14355
2008   5   9   5   0 43.10    2.50121    0.03349   -0.37013  288.14655
2008   5   9   5   0 43.20    2.62137   -0.07749   -0.40224  288.24554
2008   5   9   5   0 43.30    2.51621    0.07933   -0.59946  288.28253
2008   5   9   5   0 43.40    2.40505   -0.15474   -0.13307  288.20052
2008   5   9   5   0 43.50    2.19578   -0.09681    0.08261  288.10951
2008   5   9   5   0 43.60    2.39948    0.05129    0.10133  288.08751
2008   5   9   5   0 43.70    2.21061    0.02295    0.18359  288.12250
2008   5   9   5   0 43.80    2.16269   -0.02398    0.36402  288.08949
2008   5   9   5   0 43.90    2.25268    0.13213    0.28078  288.09448
2008   5   9   5   0 44.00    2.16427    0.00053    0.25267  288.08947
2008   5   9   5   0 44.10    2.05563   -0.04852    0.32426  288.07246
2008   5   9   5   0 44.20    2.29885    0.07231    0.23293  288.07446
2008   5   9   5   0 44.30    2.17522    0.07099    0.16178  288.07245
2008   5   9   5   0 44.40    2.40530   -0.32478    0.12177  288.07044
2008   5   9   5   0 44.50    2.37228   -0.35809    0.02159  288.08543
2008   5   9   5   0 44.60    2.57618    0.29079   -0.35886  288.34142
2008   5   9   5   0 44.70    2.58487    0.08981   -0.24978  288.39741
2008   5   9   5   0 44.80    2.66141   -0.08419   -0.23846  288.23041
2008   5   9   5   0 44.90    2.79555   -0.32857   -0.08314  288.18040
2008   5   9   5   0 45.00    2.53618   -0.40925    0.08079  288.14639
2008   5   9   5   0 45.10    2.41286   -0.34690    0.10925  288.13938
2008   5   9   5   0 45.20    2.60375   -0.36471    0.00059  288.22837
2008   5   9   5   0 45.30    2.86634   -0.06096   -0.16996  288.32836
2008   5   9   5   0 45.40    2.61191    0.11490    0.00127  288.22835
2008   5   9   5   0 45.50    2.85463    0.24034   -0.18821  288.24735
2008   5   9   5   0 45.60    2.81532    0.22637   -0.18143  288.35834
2008   5   9   5   0 45.70    3.02893   -0.10936   -0.18253  288.30833
2008   5   9   5   0 45.80    2.99854    0.11602   -0.14209  288.29332
2008   5   9   5   0 45.90    2.92459   -0.07647   -0.06334  288.30831
2008   5   9   5   0 46.00    3.07362   -0.09269   -0.32119  288.29130
2008   5   9   5   0 46.10    3.25663   -0.00471    0.05506  288.19530
2008   5   9   5   0 46.20    3.05279    0.10966    0.16743  288.19529
2008   5   9   5   0 46.30    2.90556    0.00281   -0.06986  288.24728
2008   5   9   5   0 46.40    3.12387   -0.28225   -0.08051  288.28227
2008   5   9   5   0 46.50    3.25614   -0.06589   -0.19105  288.19326
2008   5   9   5   0 46.60    3.40433    0.05597   -0.01677  288.19526
2008   5   9   5   0 46.70    3.39425    0.13466    0.17444  288.20825
2008   5   9   5   0 46.80    3.54518   -0.21239   -0.33245  288.19524
2008   5   9   5   0 46.90    3.29336   -0.34676   -0.18541  288.28923
2008   5   9   5   0 47.00    3.00820   -0.48088   -0.10265  288.29122
2008   5   9   5   0 47.10    3.25085    0.18533    0.20373  288.12622
2008   5   9   5   0 47.20    2.99448   -0.07203   -0.01983  288.15621
2008   5   9   5   0 47.30    3.05422   -0.05140   -0.14172  288.24720
2008   5   9   5   0 47.40    2.87812   -0.02807   -0.07124  288.24719
2008   5   9   5   0 47.50    3.04573    0.10276   -0.21933  288.22819
2008   5   9   5   0 47.60    3.02134   -0.12689   -0.25217  288.37818
2008   5   9   5   0 47.70    3.03286    0.00194   -0.24271  288.24517
2008   5   9   5   0 47.80    2.83729   -0.36450    0.00072  288.23016
2008   5   9   5   0 47.90    2.48089   -0.13350    0.31309  288.08916
2008   5   9   5   0 48.00    2.53458   -0.04101    0.17072  288.08915
2008   5   9   5   0 48.10    2.57776    0.18162    0.15072  288.07214
2008   5   9   5   0 48.20    2.44069    0.05379    0.14849  288.07414
2008   5   9   5   0 48.30    2.36183    0.00893    0.13057  288.04013
2008   5   9   5   0 48.40    2.30374   -0.00961    0.24146  288.08912
2008   5   9   5   0 48.50    2.56638    0.09424    0.18957  288.07212
2008   5   9   5   0 48.60    2.63004    0.06107    0.37747  288.07011
2008   5   9   5   0 48.70    2.66085    0.12402    0.24986  288.04210
2008   5   9   5   0 48.80    2.51917    0.07992    0.29966  288.00509
2008   5   9   5   0 48.90    2.51572   -0.10859    0.30114  288.02409
2008   5   9   5   0 49.00    2.38680   -0.20526    0.20950  288.12608
2008   5   9   5   0 49.10    2.45459   -0.19128    0.06120  288.07207
2008   5   9   5   0 49.20    2.37403   -0.13446    0.00813  288.08907
2008   5   9   5   0 49.30    2.50883   -0.13262    0.05066  288.25806
2008   5   9   5   0 49.40    2.71273   -0.21336    0.07010  288.29105
2008   5   9   5   0 49.50    2.90959   -0.29916   -0.08253  288.14604
2008   5   9   5   0 49.60    2.88539   -0.34995    0.00841  288.19304
2008   5   9   5   0 49.70    2.84457    0.03568    0.09871  288.12203
2008   5   9   5   0 49.80    2.98509   -0.14834    0.28914  288.02002
2008   5   9   5   0 49.90    2.96508   -0.46075    0.50751  288.19501
2008   5   9   5   0 50.00    2.79487   -0.43169    0.56697  288.30801
2008   5   9   5   0 50.10    3.01779   -0.46662    0.69912  288.35800
2008   5   9   5   0 50.20    2.78908   -0.33828    0.56260  288.40999
2008   5   9   5   0 50.30    2.98221   -0.23771    0.37629  288.44698
2008   5   9   5   0 50.40    3.04376   -0.30054    0.43017  288.28897
2008   5   9   5   0 50.50    2.90774   -0.40753    0.11958  288.26497
2008   5   9   5   0 50.60    2.64275   -0.22226    0.46884  288.17796
2008   5   9   5   0 50.70    2.79198    0.11314    0.36993  288.13895
2008   5   9   5   0 50.80    2.71697   -0.19151   -0.22882  288.22794
2008   5   9   5   0 50.90    2.85684    0.12297   -0.14971  288.24693
2008   5   9   5   0 51.00    2.55892    0.20727   -0.31884  288.24493
2008   5   9   5   0 51.10    2.53633    0.24167   -0.34948  288.21092
2008   5   9   5   0 51.20    2.59494    0.42585   -0.18134  288.23191
2008   5   9   5   0 51.30    2.49615    0.50501   -0.04093  288.21090
2008   5   9   5   0 51.40    2.25270    0.54029   -0.09389  288.22789
2008   5   9   5   0 51.50    2.48283    0.18205   -0.06139  288.24689
2008   5   9   5   0 51.60    2.43297    0.04291   -0.23766  288.41688
2008   5   9   5   0 51.70    2.53125    0.09535   -0.14808  288.39287
2008   5   9   5   0 51.80    2.60985    0.17149   -0.04301  288.37786
2008   5   9   5   0 51.90    2.56093    0.50278   -0.23686  288.26485
2008   5   9   5   0 52.00    2.48322    0.33930   -0.30971  288.51184
2008   5   9   5   0 52.10    2.52275    0.15361   -0.30114  288.56784
2008   5   9   5   0 52.20    2.54438   -0.14231   -0.23093  288.58783
2008   5   9   5   0 52.30    2.46541    0.10609   -0.16754  288.39682
2008   5   9   5   0 52.40    2.47496    0.13534   -0.24011  288.54881
2008   5   9   5   0 52.50    2.45508   -0.12912   -0.18874  288.56980
2008   5   9   5   0 52.60    2.42969   -0.25081   -0.20108  288.55280
2008   5   9   5   0 52.70    2.59216   -0.26099   -0.14772  288.44879
2008   5   9   5   0 52.80    2.63492   -0.29312    0.05861  288.48978
2008   5   9   5   0 52.90    2.67715   -0.33272    0.02909  288.46177
2008   5   9   5   0 53.00    2.77925   -0.28821    0.06884  288.46376
2008   5   9   5   0 53.10    2.80519   -0.27149    0.02769  288.44276
2008   5   9   5   0 53.20    2.78519   -0.53637   -0.13262  288.48575
2008   5   9   5   0 53.30    2.68216   -0.41347    0.09935  288.53074
2008   5   9   5   0 53.40    2.87185   -0.45944    0.10570  288.40973
2008   5   9   5   0 53.50    2.65571   -0.42207    0.24963  288.47873
2008   5   9   5   0 53.60    2.85786   -0.43350    0.33720  288.48572
2008   5   9   5   0 53.70    2.70017   -0.43106    0.29846  288.46171
2008   5   9   5   0 53.80    2.84342   -0.52248    0.26916  288.46370
2008   5   9   5   0 53.90    2.79463   -0.27436    0.22765  288.44469
2008   5   9   5   0 54.00    2.45076    0.12941    0.15983  288.29069
2008   5   9   5   0 54.10    2.55024    0.20545    0.14101  288.24468
2008   5   9   5   0 54.20    2.59719    0.05368    0.08876  288.24067
2008   5   9   5   0 54.30    2.47744    0.13036    0.04029  288.19466
2008   5   9   5   0 54.40    2.51501    0.17216    0.07085  288.20765
2008   5   9   5   0 54.50    2.42884    0.08290   -0.05834  288.26465
2008   5   9   5   0 54.60    2.63254    0.22126   -0.18903  288.21264
2008   5   9   5   0 54.70    2.55864    0.20712   -0.18938  288.12563
2008   5   9   5   0 54.80    2.59898    0.44207   -0.30899  288.30762
2008   5   9   5   0 54.90    2.49322    0.17730   -0.23155  288.30961
2008   5   9   5   0 55.00    2.37793    0.04566   -0.26758  288.24660
2008   5   9   5   0 55.10    2.20873    0.05272   -0.17882  288.15860
2008   5   9   5   0 55.20    2.30151    0.12632    0.00015  288.17559
2008   5   9   5   0 55.30    2.35487    0.09119   -0.13929  288.17958
2008   5   9   5   0 55.40    2.53002    0.15402   -0.00103  288.20757
2008   5   9   5   0 55.50    2.51551   -0.02528   -0.25731  288.44656
2008   5   9   5   0 55.60    2.40697   -0.06808   -0.22966  288.42455
2008   5   9   5   0 55.70    2.29923    0.10479    0.05947  288.25954
2008   5   9   5   0 55.80    2.24745   -0.06997    0.15861  288.32753
2008   5   9   5   0 55.90    2.44955    0.21529    0.07920  288.28853
2008   5   9   5   0 56.00    2.59696    0.08535    0.00007  288.22352
2008   5   9   5   0 56.10    2.43811    0.05655    0.05948  288.24251
2008   5   9   5   0 56.20    2.51449    0.15124    0.14185  288.16050
2008   5   9   5   0 56.30    2.56989    0.16799    0.14229  288.17749
2008   5   9   5   0 56.40    2.45948    0.19080    0.08865  288.17748
2008   5   9   5   0 56.50    2.48081    0.08762    0.14347  288.15847
2008   5   9   5   0 56.60    2.39237    0.16887    0.06116  288.16046
2008   5   9   5   0 56.70    2.41418    0.13196    0.08082  288.14045
2008   5   9   5   0 56.80    2.27218    0.35907    0.04126  288.14044
2008   5   9   5   0 56.90    2.44617    0.23591    0.01986  288.12544
2008   5   9   5   0 57.00    2.40940    0.10954    0.20022  288.06943
2008   5   9   5   0 57.10    2.35171    0.19313   -0.05950  288.08842
2008   5   9   5   0 57.20    2.51811    0.54146   -0.04131  288.21241
2008   5   9   5   0 57.30    2.42653    0.42822   -0.16902  288.24440
2008   5   9   5   0 57.40    2.36031    0.49296    0.05910  288.08639
2008   5   9   5   0 57.50    2.37729    0.51932   -0.09040  288.14238
2008   5   9   5   0 57.60    2.46451    0.52658    0.12961  288.07337
2008   5   9   5   0 57.70    2.44484    0.48932   -0.14569  288.19936
2008   5   9   5   0 57.80    2.30911    0.43468   -0.01242  288.12135
2008   5   9   5   0 57.90    2.19229    0.49952    0.23134  287.89334
2008   5   9   5   0 58.00    2.22011    0.44673    0.32202  287.92833
2008   5   9   5   0 58.10    2.30712    0.20541    0.31205  287.92632
2008   5   9   5   0 58.20    2.33980    0.30936    0.37926  287.90931
2008   5   9   5   0 58.30    2.50392    0.21253    0.20117  287.92630
2008   5   9   5   0 58.40    2.48109    0.08965    0.00279  288.10428
2008   5   9   5   0 58.50    2.59824   -0.06208   -0.11866  288.17727
2008   5   9   5   0 58.60    2.50758    0.09642    0.05758  288.14226
2008   5   9   5   0 58.70    2.73128   -0.13848    0.00077  288.01925
2008   5   9   5   0 58.80    2.89756   -0.07295    0.06802  288.06924
2008   5   9   5   0 58.90    2.91891   -0.07540    0.05912  288.03623
2008   5   9   5   0 59.00    2.84778   -0.01428    0.14812  288.00222
2008   5   9   5   0 59.10    3.12697    0.29132    0.17890  288.13821
2008   5   9   5   0 59.20    3.32067    0.17758    0.08562  288.14220
2008   5   9   5   0 59.30    3.19304    0.09247    0.22617  288.19219
2008   5   9   5   0 59.40    3.22402   -0.10884    0.14105  288.61717
2008   5   9   5   0 59.50    3.26039   -0.09484    0.02660  288.58216
2008   5   9   5   0 59.60    3.41399   -0.08472    0.05511  288.56915
2008   5   9   5   0 59.70    3.55748    0.14401    0.19573  288.53014
2008   5   9   5   0 59.80    3.40552    0.47782   -0.32059  288.48313
2008   5   9   5   0 59.90    3.78189   -0.06381   -0.29542  288.48112
2008   5   9   5   1  0.00    3.45967   -0.35572   -0.08870  288.48511
2008   5   9   5   1  0.10    3.37953   -0.04830   -0.19302  288.51510
2008   5   9   5   1  0.20    3.38147   -0.16459    0.36362  288.49409
2008   5   9   5   1  0.30    3.04152    0.04595    0.37708  288.46108
2008   5   9   5   1  0.40    2.99442   -0.07122    0.46008  288.48507
2008   5   9   5   1  0.50    3.00559    0.18084    0.20734  288.48106
2008   5   9   5   1  0.60    2.88465    0.10770    0.42695  288.46105
2008   5   9   5   1  0.70    2.80643   -0.18159    0.15049  288.48104
2008   5   9   5   1  0.80    2.62550   -0.13845    0.33819  288.49603
2008   5   9   5   1  0.90    2.51440   -0.21572    0.27870  288.51302
2008   5   9   5   1  1.00    2.68932   -0.21217    0.45871  288.48101
2008   5   9   5   1  1.10    2.94072   -0.40604    0.39662  288.44800
2008   5   9   5   1  1.20    2.85713   -0.50508    0.16780  288.48099
2008   5   9   5   1  1.30    3.08280   -0.34710    0.29628  288.35698
2008   5   9   5   1  1.40    3.18128   -0.38246    0.10607  288.72997
2008   5   9   5   1  1.50    3.20820   -0.17446   -0.24197  288.71497
2008   5   9   5   1  1.60    3.49670   -0.15699   -0.26836  288.60196
2008   5   9   5   1  1.70    3.72355    0.21853    0.00294  288.49095
2008   5   9   5   1  1.80    3.46309    0.19875    0.27381  288.48094
2008   5   9   5   1  1.90    3.57119   -0.15037    0.28644  288.46493
2008   5   9   5   1  2.00    3.45961   -0.32449    0.15371  288.61692
2008   5   9   5   1  2.10    3.58179   -0.18162    0.29517  288.48091
2008   5   9   5   1  2.20    3.59552   -0.12720    0.19768  288.69491
2008   5   9   5   1  2.30    3.57521    0.00284   -0.09445  288.69690
